Date,Corn_open,Corn_close,Corn_volume,Tmin,Tmax,Awnd,Prcp,Tmin_avg,Tmax_avg,Awnd_avg,Prcp_avg,Tmin_dev,Tmax_dev,Awnd_dev,Prcp_dev,Combined_dev
2002-06-07,209.0,206.75,1074,9.15,14.7,2.45,1.15,6.905714285714286,13.237142857142857,2.2142857142857144,0.8928571428571429,2.2442857142857147,1.4628571428571426,0.2357142857142857,0.257142857142857,0.4099251966521014
2002-06-10,205.5,206.75,349,9.45,15.0,2.75,0.0,6.915714285714286,13.032857142857145,2.0885714285714285,1.0242857142857142,2.534285714285713,1.9671428571428553,0.6614285714285715,-1.0242857142857142,0.6517897579287315
2002-06-11,206.5,204.25,216,6.4,14.15,1.65,0.0,7.165714285714286,13.535714285714286,2.21,1.687142857142857,-0.765714285714286,0.6142857142857139,-0.56,-1.687142857142857,0.4025626974985571
2002-06-12,204.0,206.75,295,4.7,12.8,1.45,0.25,6.791428571428571,13.231428571428571,1.9228571428571428,1.5257142857142856,-2.0914285714285707,-0.4314285714285706,-0.4728571428571428,-1.2757142857142856,0.454931293364897
2002-06-13,206.75,211.75,395,5.55,10.3,2.95,0.15,6.978571428571429,13.64,2.04,2.222857142857143,-1.4285714285714288,-3.34,0.91,-2.072857142857143,0.8095084516595161
2002-06-14,211.5,209.25,773,5.3,12.5,2.3,0.0,7.427142857142857,13.57,2.212857142857143,2.045714285714286,-2.1271428571428572,-1.0700000000000005,0.0871428571428567,-2.045714285714286,0.4666540816261681
2002-06-17,208.0,208.0,178,7.8,14.15,2.75,1.25,7.797142857142856,13.982857142857142,2.434285714285714,1.982857142857143,0.0028571428571435,0.1671428571428581,0.3157142857142858,-0.7328571428571431,0.1556887246355114
2002-06-18,208.0,206.75,145,8.6,14.7,3.4,1.0,7.637142857142858,13.67142857142857,2.1357142857142857,1.3071428571428572,0.9628571428571416,1.0285714285714285,1.2642857142857142,-0.3071428571428571,0.5359476975892765
2002-06-19,206.75,208.75,643,8.6,15.3,3.35,1.4,7.742857142857143,13.837142857142858,2.1585714285714284,0.5171428571428571,0.8571428571428568,1.4628571428571426,1.1914285714285715,0.8828571428571428,0.5867887419613432
2002-06-20,208.75,210.0,235,6.4,13.05,1.6,1.4,7.938571428571429,13.737142857142857,2.204285714285714,4.491428571428571,-1.5385714285714285,-0.687142857142856,-0.6042857142857141,-3.091428571428571,0.601326879448398
2002-06-21,210.0,210.25,1763,9.45,15.55,2.6,0.65,7.72,13.605714285714283,2.1342857142857143,3.18,1.7299999999999995,1.9442857142857175,0.4657142857142857,-2.53,0.6403193620039699
2002-06-24,213.25,218.0,742,10.85,17.5,3.15,0.0,7.917142857142858,14.252857142857144,1.9885714285714284,1.8242857142857145,2.9328571428571415,3.2471428571428564,1.1614285714285717,-1.8242857142857145,0.9892686345323468
2002-06-25,217.25,219.75,405,10.0,17.5,1.3,0.25,8.061428571428571,14.09142857142857,2.2728571428571427,0.8114285714285714,1.9385714285714288,3.4085714285714293,-0.9728571428571426,-0.5614285714285714,0.7613639165238213
2002-06-26,219.25,221.5,394,8.9,15.55,1.75,0.0,8.031428571428572,14.241428571428573,2.0885714285714285,1.1571428571428573,0.8685714285714283,1.3085714285714278,-0.3385714285714285,-1.1571428571428573,0.3678081408523697
2002-06-27,221.0,226.0,724,7.2,15.3,0.8,0.0,7.932857142857142,14.181428571428572,2.0814285714285714,2.2342857142857144,-0.7328571428571422,1.1185714285714283,-1.2814285714285714,-2.2342857142857144,0.6767615492895518
2002-06-28,225.75,225.5,166,7.5,16.95,2.75,0.0,8.127142857142857,14.184285714285714,2.357142857142857,0.9514285714285716,-0.6271428571428572,2.765714285714285,0.3928571428571428,-0.9514285714285716,0.4624794905676864
2002-07-01,225.0,232.75,34,12.2,16.95,4.25,0.0,7.864285714285714,14.007142857142858,2.092857142857143,2.4757142857142855,4.335714285714285,2.9428571428571413,2.157142857142857,-2.4757142857142855,1.4123205791116484
2002-07-02,233.0,227.75,82,10.3,15.0,2.55,0.0,8.21142857142857,14.101428571428572,2.2385714285714284,0.4214285714285714,2.0885714285714307,0.8985714285714277,0.3114285714285714,-0.4214285714285714,0.3827553514897518
2002-07-03,227.5,224.5,80,11.4,16.1,2.35,0.0,8.59,14.504285714285714,2.142857142857143,1.15,2.8100000000000005,1.595714285714287,0.2071428571428573,-1.15,0.5349917999198484
2002-07-05,222.0,229.5,55,10.85,16.95,3.0,0.0,8.498571428571429,14.552857142857144,2.031428571428571,1.5414285714285716,2.3514285714285705,2.397142857142855,0.9685714285714287,-1.5414285714285716,0.792553883800999
2002-07-08,223.0,223.25,42,9.7,15.3,2.35,0.0,8.382857142857143,14.355714285714283,2.0742857142857143,0.8471428571428571,1.3171428571428567,0.9442857142857176,0.2757142857142858,-0.8471428571428571,0.3386744322942197
2002-07-09,228.0,226.25,35,8.9,16.1,1.8,4.45,8.364285714285714,14.547142857142855,1.7414285714285715,1.97,0.5357142857142865,1.552857142857146,0.0585714285714285,2.4800000000000004,0.3848168791685586
2002-07-10,225.0,222.0,1,8.6,14.15,2.75,9.55,8.525714285714285,14.565714285714286,2.2414285714285715,2.0642857142857145,0.0742857142857147,-0.4157142857142855,0.5085714285714285,7.485714285714286,0.7605073283512347
2002-07-11,222.5,216.0,1,8.05,10.55,2.5,0.15,8.635714285714286,14.352857142857143,2.15,0.9457142857142856,-0.5857142857142854,-3.8028571428571425,0.3500000000000001,-0.7957142857142856,0.519337646768848
2002-07-12,214.25,214.25,646,6.1,13.05,1.5,0.0,8.467142857142857,14.398571428571428,1.937142857142857,1.6642857142857144,-2.3671428571428574,-1.348571428571427,-0.437142857142857,-1.6642857142857144,0.5757139185196165
2002-07-15,224.0,227.25,1036,9.45,15.85,2.65,0.0,8.674285714285714,15.055714285714288,1.9185714285714288,0.47,0.7757142857142849,0.7942857142857118,0.7314285714285711,-0.47,0.3692764335771913
2002-07-16,232.0,234.75,299,10.3,16.65,3.1,0.0,8.84,15.13,2.0214285714285714,0.8414285714285714,1.4600000000000009,1.5199999999999978,1.0785714285714287,-0.8414285714285714,0.6137099936411711
2002-07-17,234.5,231.5,543,9.45,16.65,1.85,0.0,8.792857142857143,15.221428571428572,2.0185714285714287,1.6914285714285715,0.6571428571428566,1.428571428571427,-0.1685714285714286,-1.6914285714285715,0.3540151402131031
2002-07-18,230.0,232.75,568,11.95,16.95,1.9,0.0,8.96,15.10142857142857,2.142857142857143,1.4942857142857142,2.9899999999999984,1.8485714285714288,-0.2428571428571428,-1.4942857142857142,0.6086224537184742
2002-07-19,231.5,234.75,2742,11.1,16.4,2.3,0.0,8.974285714285715,14.64,2.0028571428571427,1.6085714285714283,2.125714285714285,1.759999999999998,0.2971428571428571,-1.6085714285714283,0.544912555615438
2002-07-22,239.0,246.0,2349,7.2,14.45,2.2,0.0,8.55857142857143,14.437142857142858,1.7585714285714285,0.4985714285714285,-1.3585714285714294,0.0128571428571415,0.4414285714285717,-0.4985714285714285,0.2840824807282914
2002-07-23,248.75,241.5,610,4.7,12.5,1.65,0.0,8.26142857142857,14.602857142857143,1.7457142857142858,2.337142857142857,-3.5614285714285705,-2.102857142857143,-0.0957142857142858,-2.337142857142857,0.7083752527470466
2002-07-24,241.25,249.25,573,8.6,14.45,3.2,8.4,8.745714285714286,14.498571428571427,2.0700000000000003,2.315714285714286,-0.1457142857142859,-0.048571428571428,1.13,6.0842857142857145,0.7948174029448769
2002-07-25,248.75,244.25,573,8.9,15.3,1.65,0.0,8.641428571428571,14.561428571428571,1.9357142857142855,1.37,0.2585714285714289,0.7385714285714293,-0.2857142857142856,-1.37,0.2674156999664847
2002-07-26,244.75,243.0,1177,9.7,15.85,1.35,0.15,8.407142857142857,14.551428571428572,1.937142857142857,0.1414285714285714,1.2928571428571427,1.298571428571428,-0.587142857142857,0.0085714285714285,0.3834574641338883
2002-07-29,238.0,231.0,371,8.05,16.95,1.95,0.0,7.747142857142856,14.264285714285714,1.65,1.032857142857143,0.3028571428571442,2.685714285714285,0.3,-1.032857142857143,0.4073919387422884
2002-07-30,232.75,236.0,696,10.85,17.8,2.1,0.0,8.345714285714287,14.431428571428572,1.8428571428571427,2.0,2.5042857142857127,3.3685714285714283,0.2571428571428573,-2.0,0.7305047142648325
2002-07-31,236.0,247.25,1048,11.65,18.35,3.6,0.0,8.325714285714286,15.005714285714287,1.9028571428571428,0.2614285714285714,3.3242857142857147,3.3442857142857143,1.6971428571428573,-0.2614285714285714,1.0553601602358875
2002-08-01,247.75,249.25,432,5.85,13.9,3.2,0.0,8.368571428571428,14.61,1.9028571428571428,0.7114285714285714,-2.5185714285714287,-0.7099999999999991,1.2971428571428574,-0.7114285714285714,0.6943366686664442
2002-08-02,249.25,252.75,1185,4.45,12.8,1.35,0.0,8.102857142857143,14.371428571428572,1.7328571428571429,1.882857142857143,-3.652857142857143,-1.5714285714285712,-0.3828571428571428,-1.882857142857143,0.7152811734836844
2002-08-05,248.75,253.5,470,10.55,12.8,2.75,15.1,7.968571428571428,13.64,1.8085714285714285,4.078571428571428,2.5814285714285727,-0.8399999999999999,0.9414285714285716,11.021428571428572,1.4187141151879308
2002-08-06,253.5,251.25,238,10.0,13.35,3.45,0.15,8.332857142857144,13.631428571428572,1.88,2.007142857142857,1.6671428571428564,-0.281428571428572,1.5700000000000005,-1.8571428571428572,0.7432049493295417
2002-08-07,250.75,249.0,222,9.7,14.45,3.15,0.0,8.594285714285714,14.294285714285715,1.9285714285714288,2.9299999999999997,1.105714285714285,0.1557142857142839,1.221428571428571,-2.9299999999999997,0.6710937669213264
2002-08-08,248.5,246.25,187,9.7,13.9,3.1,0.0,8.444285714285714,14.127142857142855,2.0,0.4071428571428571,1.2557142857142851,-0.2271428571428551,1.1,-0.4071428571428571,0.4615929386493031
2002-08-09,246.25,250.25,587,8.6,13.05,1.45,3.45,8.19,14.255714285714284,1.747142857142857,0.92,0.4100000000000001,-1.2057142857142829,-0.2971428571428571,2.53,0.4128759954190537
2002-08-12,250.0,260.75,361,6.65,10.55,1.8,6.1,8.035714285714286,13.76142857142857,1.8014285714285714,0.92,-1.385714285714286,-3.21142857142857,-0.0014285714285713,5.18,0.7934055211213342
2002-08-13,260.75,267.75,418,5.3,11.95,1.3,0.0,7.238571428571428,13.45,1.7,0.3385714285714286,-1.9385714285714288,-1.5,-0.3999999999999999,-0.3385714285714286,0.4350864387873238
2002-08-14,266.5,273.0,473,7.2,14.45,3.35,0.0,7.3914285714285715,13.545714285714286,1.89,0.6542857142857142,-0.1914285714285712,0.904285714285713,1.4600000000000002,-0.6542857142857142,0.5340264914660912
2002-08-15,273.0,272.25,260,7.8,12.5,2.25,0.0,7.557142857142857,13.72,1.9614285714285715,1.4057142857142857,0.2428571428571428,-1.2200000000000006,0.2885714285714285,-1.4057142857142857,0.308655191222608
2002-08-16,272.0,270.75,426,5.55,13.05,3.05,2.05,7.925714285714285,13.728571428571428,1.9342857142857144,1.65,-2.3757142857142854,-0.678571428571427,1.1157142857142854,0.3999999999999999,0.6056044785642304
2002-08-19,270.0,266.0,393,4.15,11.95,1.2,0.0,7.508571428571429,13.325714285714286,1.9657142857142855,1.022857142857143,-3.3585714285714285,-1.3757142857142863,-0.7657142857142856,-1.022857142857143,0.7078570891133023
2002-08-20,265.25,259.5,286,6.1,13.9,2.45,19.2,7.61,13.378571428571428,2.044285714285714,1.79,-1.510000000000001,0.5214285714285722,0.4057142857142861,17.41,1.6477536821193244
2002-08-21,259.0,261.25,275,9.45,14.15,1.65,28.95,7.725714285714285,13.825714285714286,1.8485714285714288,1.6242857142857143,1.7242857142857142,0.3242857142857147,-0.1985714285714288,27.325714285714284,2.368688942222967
2002-08-22,261.5,260.5,165,10.0,13.05,2.15,1.5,8.221428571428572,14.164285714285716,2.2471428571428573,0.2385714285714285,1.7785714285714285,-1.1142857142857157,-0.0971428571428574,1.2614285714285716,0.3795624191410475
2002-08-23,261.0,262.5,366,8.9,13.05,0.95,0.0,8.522857142857143,14.464285714285714,2.1557142857142857,1.3214285714285714,0.3771428571428572,-1.4142857142857128,-1.2057142857142855,-1.3214285714285714,0.5764306339164271
2002-08-26,262.5,263.25,226,7.5,14.15,1.25,0.0,8.198571428571428,14.21,1.9785714285714289,0.3442857142857143,-0.6985714285714284,-0.0600000000000005,-0.7285714285714289,-0.3442857142857143,0.2918709707536728
2002-08-27,263.0,261.25,248,8.05,14.45,1.8,0.0,8.248571428571429,14.087142857142858,1.7985714285714287,1.77,-0.1985714285714284,0.3628571428571412,0.0014285714285713,-1.77,0.1861969037654978
2002-08-28,261.0,259.5,248,9.7,14.45,2.1,0.0,7.761428571428571,14.054285714285712,1.882857142857143,2.8614285714285717,1.9385714285714288,0.3957142857142877,0.217142857142857,-2.8614285714285717,0.4928327797086055
2002-08-29,259.25,256.5,331,10.0,13.35,2.35,0.0,7.327142857142856,13.93,1.792857142857143,1.0857142857142856,2.6728571428571444,-0.5800000000000001,0.5571428571428572,-1.0857142857142856,0.5286295844649833
2002-08-30,256.0,259.5,99,9.7,13.05,3.05,0.0,7.0,13.84,2.03,0.3571428571428571,2.6999999999999993,-0.7899999999999991,1.02,-0.3571428571428571,0.6156491704386452
2002-09-03,258.75,265.75,22,4.45,13.9,1.4,0.0,6.974285714285714,13.375714285714285,2.217142857142857,1.22,-2.524285714285714,0.5242857142857158,-0.8171428571428572,-1.22,0.5905875926949703
2002-09-04,266.5,270.5,63,8.6,14.7,3.1,0.0,7.061428571428571,13.588571428571427,2.1271428571428572,0.7271428571428571,1.5385714285714285,1.111428571428572,0.9728571428571428,-0.7271428571428571,0.5504860252366752
2002-09-05,270.5,272.0,2,10.55,16.1,3.1,0.0,7.174285714285714,13.414285714285716,2.2314285714285713,1.25,3.3757142857142863,2.685714285714285,0.8685714285714288,-1.25,0.8612597354852877
2002-09-06,272.5,273.0,51,10.85,16.95,3.2,0.0,6.775714285714286,13.695714285714288,1.981428571428571,0.4614285714285714,4.074285714285714,3.254285714285711,1.218571428571429,-0.4614285714285714,1.004607467332156
2002-09-09,275.0,278.75,78,7.5,15.0,2.25,1.8,6.112857142857142,12.365714285714288,2.19,1.512857142857143,1.387142857142858,2.6342857142857117,0.06,0.2871428571428571,0.3810339621177079
2002-09-10,278.0,275.25,4,6.1,12.2,1.8,0.0,6.19,12.392857142857142,2.0642857142857145,1.7714285714285714,-0.0900000000000007,-0.192857142857143,-0.2642857142857144,-1.7714285714285714,0.2329775780051957
2002-09-11,275.0,281.0,20,4.45,12.5,0.85,0.0,6.234285714285714,12.547142857142855,2.0842857142857145,1.2385714285714289,-1.7842857142857138,-0.0471428571428553,-1.2342857142857144,-1.2385714285714289,0.5967010661948797
2002-09-12,281.0,274.25,6,5.55,12.2,0.95,1.65,6.081428571428571,12.76,1.875714285714286,0.7828571428571428,-0.5314285714285711,-0.5600000000000005,-0.925714285714286,0.8671428571428571,0.4107071191441632
2002-09-13,269.0,266.5,594,7.2,9.7,1.6,3.8,5.6571428571428575,12.347142857142856,2.0900000000000003,1.6357142857142857,1.5428571428571427,-2.647142857142857,-0.4900000000000002,2.164285714285714,0.6581659343021148
2002-09-16,275.75,278.0,991,6.1,14.7,2.7,0.0,5.6414285714285715,12.412857142857142,2.202857142857143,0.5871428571428572,0.4585714285714282,2.287142857142858,0.4971428571428573,-0.5871428571428572,0.407565277229363
2002-09-17,277.75,276.5,577,6.4,12.8,2.95,0.0,5.525714285714286,11.747142857142856,2.105714285714286,0.2014285714285714,0.8742857142857146,1.0528571428571445,0.8442857142857143,-0.2014285714285714,0.4087784801970008
2002-09-18,276.25,272.5,917,6.95,13.05,2.85,5.85,5.5771428571428565,11.468571428571428,2.174285714285714,1.11,1.3728571428571437,1.5814285714285727,0.6757142857142862,4.739999999999999,0.8063434266038132
2002-09-19,272.0,266.75,917,6.1,9.7,2.45,0.0,5.191428571428571,11.802857142857144,2.27,1.8657142857142857,0.9085714285714284,-2.102857142857145,0.1800000000000001,-1.8657142857142857,0.4487561339749695
2002-09-20,266.25,260.75,1196,5.3,12.8,1.5,0.0,5.211428571428572,11.891428571428571,2.35,1.8814285714285712,0.088571428571428,0.9085714285714293,-0.8500000000000001,-1.8814285714285712,0.4567899160813262
2002-09-23,260.75,254.25,747,0.55,7.5,3.0,0.0,4.165714285714286,10.678571428571429,2.2014285714285715,1.532857142857143,-3.6157142857142865,-3.178571428571429,0.7985714285714285,-1.532857142857143,0.9268006922080338
2002-09-24,254.5,259.5,691,0.0,10.0,2.4,0.0,4.351428571428571,11.032857142857145,1.9485714285714288,1.5614285714285714,-4.351428571428571,-1.0328571428571447,0.451428571428571,-1.5614285714285714,0.7294909987873779
2002-09-25,259.75,258.5,408,3.9,7.5,2.45,2.15,4.061428571428571,11.167142857142858,1.7957142857142858,1.262857142857143,-0.1614285714285714,-3.667142857142858,0.6542857142857144,0.887142857142857,0.5578204805780593
2002-09-26,258.5,260.5,334,1.4,7.8,1.75,0.75,3.724285714285714,11.501428571428573,1.9228571428571428,0.1985714285714285,-2.3242857142857143,-3.701428571428573,-0.1728571428571428,0.5514285714285715,0.6054067996361947
2002-09-27,260.5,258.75,512,0.0,9.45,1.15,0.0,3.7142857142857144,11.372857142857145,1.9585714285714284,0.0942857142857142,-3.7142857142857144,-1.9228571428571453,-0.8085714285714285,-0.0942857142857142,0.7244005982296002
2002-09-30,258.0,251.5,568,5.0,14.15,1.75,0.4,4.331428571428571,11.697142857142856,2.205714285714286,0.7857142857142857,0.668571428571429,2.4528571428571446,-0.4557142857142859,-0.3857142857142857,0.4136581516756321
2002-10-01,251.75,255.75,289,4.15,11.4,3.0,3.8,3.66,10.774285714285716,2.112857142857143,1.4628571428571429,0.4900000000000002,0.6257142857142846,0.887142857142857,2.337142857142857,0.5164211573728598
2002-10-02,256.0,257.0,510,2.2,4.45,2.7,1.25,3.46,10.117142857142856,2.112857142857143,1.6942857142857142,-1.2599999999999998,-5.6671428571428555,0.5871428571428572,-0.4442857142857142,0.7695697207096723
2002-10-03,257.0,254.5,268,2.2,6.1,1.6,8.15,3.3771428571428572,9.795714285714286,2.23,1.4828571428571429,-1.177142857142857,-3.6957142857142866,-0.6299999999999999,6.667142857142857,1.098051949388937
2002-10-04,253.75,257.75,347,1.1,6.65,3.15,14.35,3.12,8.99,2.1114285714285717,3.067142857142857,-2.02,-2.34,1.0385714285714285,11.282857142857145,1.535161679282992
2002-10-07,257.75,260.0,438,-0.3,9.7,1.75,0.0,2.4114285714285715,9.634285714285712,2.092857142857143,1.1014285714285716,-2.7114285714285713,0.0657142857142876,-0.3428571428571429,-1.1014285714285716,0.4341036689491919
2002-10-08,260.0,257.5,107,1.1,8.9,1.05,0.0,2.6514285714285712,9.63,2.177142857142857,1.0742857142857145,-1.5514285714285712,-0.7300000000000004,-1.127142857142857,-1.0742857142857145,0.5891186378397211
2002-10-09,257.5,256.0,418,-1.4,8.05,1.2,2.55,2.2485714285714287,9.247142857142856,1.9314285714285713,0.8742857142857142,-3.648571428571429,-1.1971428571428555,-0.7314285714285713,1.6757142857142855,0.7618507149996349
2002-10-10,255.75,251.5,976,2.5,11.65,1.95,0.0,1.981428571428571,9.39,2.1457142857142855,0.1857142857142857,0.5185714285714289,2.26,-0.1957142857142855,-0.1857142857142857,0.2987380664422023
2002-10-11,251.5,246.75,663,5.3,12.5,3.85,0.0,2.5614285714285714,9.515714285714289,2.4357142857142855,0.39,2.7385714285714284,2.9842857142857113,1.4142857142857146,-0.39,0.9059998155402316
2002-10-14,246.75,245.5,264,1.65,9.15,3.6,0.0,1.2457142857142858,7.65,2.3842857142857143,1.1842857142857144,0.4042857142857141,1.5,1.2157142857142855,-1.1842857142857144,0.5779078417201808
2002-10-15,245.5,254.0,1801,-0.3,5.55,1.7,0.0,0.9071428571428573,7.377142857142857,1.9642857142857144,0.8014285714285714,-1.2071428571428573,-1.8271428571428576,-0.2642857142857144,-0.8014285714285714,0.3936484809994778
2002-10-16,254.0,253.25,564,-1.4,2.8,1.3,2.65,1.362857142857143,7.784285714285714,1.9485714285714288,1.0157142857142858,-2.762857142857143,-4.984285714285714,-0.6485714285714288,1.634285714285714,0.9623452373005492
2002-10-17,252.75,255.5,553,-0.55,5.0,1.85,0.0,1.3857142857142857,7.872857142857143,2.367142857142857,0.9957142857142858,-1.9357142857142855,-2.8728571428571428,-0.5171428571428569,-0.9957142857142858,0.629092140265481
2002-10-18,255.25,254.25,392,1.1,5.85,2.95,0.0,1.4757142857142858,7.7785714285714285,2.3,0.4757142857142857,-0.3757142857142856,-1.9285714285714288,0.6500000000000004,-0.4757142857142857,0.4030794082528892
2002-10-21,253.5,254.25,392,-1.65,2.2,2.55,0.0,1.0685714285714285,7.745714285714286,2.1328571428571426,0.6514285714285714,-2.7185714285714284,-5.545714285714286,0.4171428571428572,-0.6514285714285714,0.8651972833043513
2002-10-22,253.75,251.5,807,-1.65,0.3,2.5,1.25,1.1714285714285717,7.602857142857143,2.1799999999999997,1.0485714285714287,-2.8214285714285716,-7.302857142857143,0.3200000000000003,0.2014285714285713,0.9564481134137286
2002-10-23,251.0,250.25,608,-1.95,-0.3,1.65,1.4,1.1828571428571428,7.027142857142857,2.162857142857143,1.5714285714285714,-3.1328571428571426,-7.327142857142856,-0.5128571428571429,-0.1714285714285714,1.0366591222762365
2002-10-24,250.25,250.25,463,-1.95,0.0,1.25,0.0,0.6185714285714285,6.635714285714286,2.0642857142857145,0.18,-2.5685714285714285,-6.635714285714286,-0.8142857142857145,-0.18,1.0097786249781238
2002-10-25,250.0,250.25,460,-1.4,2.2,0.4,0.0,0.6214285714285716,6.6728571428571435,2.2214285714285715,0.48,-2.0214285714285714,-4.472857142857143,-1.8214285714285716,-0.48,1.076938873490752
2002-10-28,250.25,247.5,728,0.3,1.95,2.0,0.0,0.2271428571428571,6.569999999999999,2.507142857142857,0.5242857142857144,0.0728571428571429,-4.619999999999999,-0.5071428571428571,-0.5242857142857144,0.5593348628553396
2002-10-29,247.25,249.0,629,0.3,2.8,2.4,0.5,0.3642857142857142,6.362857142857142,2.274285714285714,0.6614285714285714,-0.0642857142857142,-3.5628571428571423,0.1257142857142859,-0.1614285714285713,0.3419525379927547
2002-10-30,249.0,246.0,1299,-3.6,0.3,2.8,1.0,-0.3242857142857143,5.288571428571428,2.3457142857142856,0.3314285714285714,-3.275714285714286,-4.988571428571428,0.4542857142857142,0.6685714285714286,0.8827596126775266
2002-10-31,246.0,247.5,730,-4.7,-1.65,1.95,0.0,-1.07,5.311428571428571,2.0714285714285716,0.8928571428571429,-3.63,-6.961428571428572,-0.1214285714285716,-0.8928571428571429,1.0041085915871506
2002-11-01,247.75,247.5,435,-5.55,0.85,2.2,0.0,-0.4328571428571429,5.691428571428571,2.5,0.3157142857142857,-5.1171428571428565,-4.841428571428572,-0.2999999999999998,-0.3157142857142857,0.9723033722212032
2002-11-04,247.0,244.25,643,-4.15,1.65,1.45,0.4,-1.3928571428571428,5.188571428571429,1.85,0.1428571428571428,-2.7571428571428576,-3.5385714285714287,-0.4000000000000001,0.2571428571428572,0.6702440764134109
2002-11-05,244.25,242.0,527,-1.4,1.4,1.9,0.5,-0.7714285714285715,5.144285714285715,2.267142857142857,0.63,-0.6285714285714284,-3.744285714285715,-0.367142857142857,-0.13,0.4712633176377058
2002-11-06,242.25,243.0,428,-1.4,5.85,0.95,0.0,-1.372857142857143,4.758571428571429,2.12,0.2771428571428571,-0.0271428571428569,1.0914285714285707,-1.1700000000000002,-0.2771428571428571,0.4268260582169412
2002-11-07,243.0,241.0,428,-1.65,9.15,1.55,0.0,-1.4885714285714289,4.6328571428571435,2.162857142857143,0.1414285714285714,-0.161428571428571,4.517142857142857,-0.6128571428571428,-0.1414285714285714,0.5577016033887549
2002-11-08,241.0,235.75,416,-1.4,7.2,0.85,0.0,-0.8042857142857143,4.941428571428571,2.21,0.0357142857142857,-0.5957142857142856,2.258571428571429,-1.36,-0.0357142857142857,0.6065133146229782
2002-11-11,235.75,235.75,555,-3.35,2.2,1.3,0.0,-2.455714285714286,3.0971428571428574,2.23,0.4285714285714285,-0.8942857142857141,-0.8971428571428572,-0.93,-0.4285714285714285,0.4386714291245325
2002-11-12,235.75,238.25,521,-1.4,6.4,1.65,0.0,-2.1042857142857145,3.2514285714285713,2.4357142857142855,0.5971428571428572,0.7042857142857146,3.148571428571429,-0.7857142857142856,-0.5971428571428572,0.5785636326054626
2002-11-13,237.75,240.5,521,-1.1,7.2,1.6,0.0,-1.6157142857142857,4.27,2.2285714285714286,0.4057142857142857,0.5157142857142856,2.9300000000000006,-0.6285714285714286,-0.4057142857142857,0.486253504825118
2002-11-14,240.5,244.0,510,-2.8,1.65,1.35,0.15,-1.602857142857143,3.8042857142857143,2.157142857142857,0.1842857142857143,-1.1971428571428568,-2.1542857142857144,-0.8071428571428569,-0.0342857142857143,0.5052179758824035
2002-11-15,244.0,242.0,251,-3.05,-0.55,1.05,0.15,-2.1942857142857144,3.82,2.082857142857143,0.6928571428571428,-0.8557142857142854,-4.37,-1.0328571428571431,-0.5428571428571428,0.7539800932533958
2002-11-18,242.0,243.75,528,-0.55,6.4,1.8,0.0,-1.8457142857142856,3.8042857142857143,2.4028571428571426,1.3028571428571427,1.2957142857142856,2.595714285714286,-0.6028571428571425,-1.3028571428571427,0.5942688892717423
2002-11-19,243.25,247.5,528,0.0,6.4,1.65,0.0,-2.0914285714285716,3.407142857142857,2.4014285714285712,0.4142857142857143,2.0914285714285716,2.9928571428571433,-0.7514285714285713,-0.4142857142857143,0.6708206719034351
2002-11-20,247.25,248.0,310,-0.55,5.3,2.15,0.0,-2.6028571428571428,3.06,2.1542857142857144,0.3614285714285714,2.0528571428571425,2.24,-0.0042857142857144,-0.3614285714285714,0.4014196040533612
2002-11-21,248.0,246.5,147,-2.2,2.8,3.5,0.0,-2.9971428571428573,2.612857142857143,2.36,0.0571428571428571,0.7971428571428572,0.1871428571428568,1.14,-0.0571428571428571,0.3993627406981718
2002-11-22,246.5,247.75,216,-4.45,4.7,2.05,0.0,-2.95,2.774285714285714,2.0285714285714285,0.2314285714285714,-1.5,1.9257142857142864,0.0214285714285713,-0.2314285714285714,0.3191730965179583
2002-11-25,247.5,243.25,223,-6.65,-1.1,1.7,0.0,-3.63,1.6114285714285714,2.047142857142857,0.0914285714285714,-3.0200000000000005,-2.7114285714285717,-0.3471428571428572,-0.0914285714285714,0.6002178556793344
2002-11-26,244.0,242.25,155,-4.7,-1.4,1.25,0.0,-3.507142857142857,1.6842857142857144,2.177142857142857,0.8685714285714285,-1.192857142857143,-3.0842857142857145,-0.927142857142857,-0.8685714285714285,0.6776551159385462
2002-11-27,242.25,240.75,150,-4.15,0.0,2.1,0.0,-3.919999999999999,1.5842857142857143,2.2457142857142856,0.8785714285714286,-0.2300000000000013,-1.5842857142857143,-0.1457142857142854,-0.8785714285714286,0.257668423048267
2002-11-29,241.25,240.25,25,-3.9,5.0,4.75,0.0,-3.7071428571428577,1.56,2.2985714285714285,0.4871428571428571,-0.1928571428571421,3.44,2.4514285714285715,-0.4871428571428571,0.9933610552032386
2002-12-02,240.25,240.25,97,-5.55,-1.1,2.95,0.0,-4.277142857142858,1.3228571428571427,2.16,0.1542857142857142,-1.2728571428571422,-2.4228571428571426,0.79,-0.1542857142857142,0.5388127113427108
2002-12-03,240.5,237.75,16,-5.85,-2.5,1.45,0.0,-4.355714285714285,0.5914285714285715,2.0357142857142856,0.1328571428571428,-1.4942857142857149,-3.0914285714285716,-0.5857142857142856,-0.1328571428571428,0.5571730228888239
2002-12-04,238.0,237.75,56,-9.45,-2.8,1.5,0.5,-4.804285714285714,0.6228571428571429,2.2357142857142858,0.3657142857142857,-4.645714285714285,-3.4228571428571426,-0.7357142857142858,0.1342857142857142,0.9161234936652388
