Date,Open,High,Low,Close,Volume,Sentiment,US Federal Funds Rate,1 Mo,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,Corn_open,Corn_close,Corn_volume,Tmin,Tmax,Awnd,Prcp,Tmin_avg,Tmax_avg,Awnd_avg,Prcp_avg,Tmin_dev,Tmax_dev,Awnd_dev,Prcp_dev,Combined_dev
2017-11-03,32.2860528316648,32.33432306079439,31.899875653311067,32.00446319580078,3157900.0,0.2103142123669386,1.16,1.02,1.18,1.31,1.49,1.63,1.74,1.99,2.19,2.34,2.59,2.82,350.25,348.25,200476.0,-0.5,2.2,2.55,0.0,-0.99,5.2057142857142855,2.13,0.5028571428571429,0.49,-3.0057142857142853,0.4199999999999999,-0.5028571428571429,0.4416290849006974
2017-11-04,32.2860528316648,32.33432306079439,31.899875653311067,32.00446319580078,3157900.0,0.2103142123669386,1.16,1.02,1.18,1.31,1.49,1.63,1.74,1.99,2.19,2.34,2.59,2.82,350.25,348.25,200476.0,-0.5,2.2,2.55,0.0,-0.99,5.2057142857142855,2.13,0.5028571428571429,0.49,-3.0057142857142853,0.4199999999999999,-0.5028571428571429,0.4416290849006974
2017-11-05,32.2860528316648,32.33432306079439,31.899875653311067,32.00446319580078,3157900.0,0.2103142123669386,1.16,1.02,1.18,1.31,1.49,1.63,1.74,1.99,2.19,2.34,2.59,2.82,350.25,348.25,200476.0,-0.5,2.2,2.55,0.0,-0.99,5.2057142857142855,2.13,0.5028571428571429,0.49,-3.0057142857142853,0.4199999999999999,-0.5028571428571429,0.4416290849006974
2017-11-06,31.96424240702841,32.05274193420461,31.457383431696325,31.59415626525879,2882000.0,0.5569887720048428,1.16,1.03,1.19,1.3,1.5,1.61,1.73,1.99,2.17,2.32,2.58,2.8,348.5,348.0,204475.0,-3.3,0.0,1.2,0.25,-1.372857142857143,4.758571428571429,2.12,0.2771428571428571,-1.9271428571428568,-4.758571428571429,-0.9200000000000002,-0.027142857142857,0.8142507367860234
2017-11-07,31.594166485036045,31.835526956912503,31.55394025123412,31.811391830444336,4562800.0,1.541239935904741,1.16,1.05,1.22,1.33,1.49,1.63,1.75,1.99,2.17,2.32,2.56,2.77,347.75,347.75,297238.0,-1.6,0.85,1.2,0.0,-1.4885714285714289,4.6328571428571435,2.162857142857143,0.1414285714285714,-0.1114285714285712,-3.7828571428571434,-0.9628571428571427,-0.1414285714285714,0.5872957358519076
2017-11-08,31.89989015092376,32.02861593554396,31.811390598547725,32.02056884765625,3273400.0,1.010875031352043,1.16,1.05,1.23,1.35,1.53,1.65,1.77,2.01,2.19,2.32,2.57,2.79,347.5,348.25,219586.0,-3.3,4.7,1.55,0.0,-0.8042857142857143,4.941428571428571,2.21,0.0357142857142857,-2.4957142857142856,-0.2414285714285711,-0.6599999999999999,-0.0357142857142857,0.4304848136628743
2017-11-09,31.93206572516756,32.3021550000051,31.787248850027755,31.859657287597656,3933800.0,1.156939886510372,1.16,1.07,1.24,1.36,1.53,1.63,1.75,2.01,2.2,2.33,2.59,2.81,347.5,341.5,475087.0,-4.1,-1.05,2.8,0.0,-0.9514285714285714,5.041428571428571,2.23,0.57,-3.148571428571428,-6.091428571428571,0.5699999999999998,-0.57,0.984035218318818
2017-11-10,31.77115375102967,32.14928389066296,31.738971548361032,32.12514877319336,2591300.0,0.5605387846007941,1.16,1.06,1.23,1.37,1.54,1.67,1.79,2.06,2.27,2.4,2.67,2.88,341.75,343.5,349164.0,-4.1,0.0,3.7,0.0,-1.97,3.628571428571429,2.5085714285714285,1.0799999999999998,-2.13,-3.628571428571429,1.1914285714285715,-1.0799999999999998,0.8960331875013293
2017-11-11,31.77115375102967,32.14928389066296,31.738971548361032,32.12514877319336,2591300.0,0.5605387846007941,1.16,1.06,1.23,1.37,1.54,1.67,1.79,2.06,2.27,2.4,2.67,2.88,341.75,343.5,349164.0,-4.1,0.0,3.7,0.0,-1.97,3.628571428571429,2.5085714285714285,1.0799999999999998,-2.13,-3.628571428571429,1.1914285714285715,-1.0799999999999998,0.8960331875013293
2017-11-12,31.77115375102967,32.14928389066296,31.738971548361032,32.12514877319336,2591300.0,0.5605387846007941,1.16,1.06,1.23,1.37,1.54,1.67,1.79,2.06,2.27,2.4,2.67,2.88,341.75,343.5,349164.0,-4.1,0.0,3.7,0.0,-1.97,3.628571428571429,2.5085714285714285,1.0799999999999998,-2.13,-3.628571428571429,1.1914285714285715,-1.0799999999999998,0.8960331875013293
2017-11-13,32.12516049064108,32.19756893852415,31.940117361398773,31.972299575805664,2524200.0,1.332573988474905,1.16,1.07,1.24,1.37,1.55,1.7,1.82,2.08,2.27,2.4,2.67,2.87,343.5,342.25,289722.0,0.3,5.0,3.15,0.0,-1.6157142857142857,4.27,2.2285714285714286,0.4057142857142857,1.9157142857142857,0.7300000000000004,0.9214285714285712,-0.4057142857142857,0.5155246540116385
2017-11-14,31.95620631424012,32.712469887428476,31.940115208121473,32.01252365112305,4733100.0,2.534468510188162,1.16,1.06,1.26,1.4,1.55,1.68,1.81,2.06,2.26,2.38,2.64,2.84,342.0,337.5,220983.0,3.35,6.1,2.55,0.0,-1.602857142857143,3.8042857142857143,2.157142857142857,0.1842857142857143,4.952857142857143,2.295714285714286,0.3928571428571428,-0.1842857142857143,0.7647907284374025
2017-11-15,31.84218841496159,32.28016120231758,31.29878014075556,31.5988712310791,3783200.0,1.7779146116226907,1.16,1.08,1.25,1.39,1.55,1.68,1.79,2.04,2.21,2.33,2.58,2.77,337.25,338.25,217010.0,-4.1,3.35,2.9,0.0,-2.1942857142857144,3.82,2.082857142857143,0.6928571428571428,-1.9057142857142852,-0.4699999999999997,0.8171428571428567,-0.6928571428571428,0.4878504337527513
2017-11-16,31.615093923977444,31.866523442916712,31.34744594028361,31.785415649414062,3283800.0,2.144738212227821,1.16,1.08,1.27,1.42,1.59,1.72,1.83,2.07,2.25,2.37,2.62,2.81,338.25,336.5,186656.0,-4.95,2.5,2.65,0.0,-1.9228571428571428,3.962857142857142,2.3457142857142856,0.4042857142857143,-3.0271428571428576,-1.4628571428571422,0.3042857142857142,-0.4042857142857143,0.5122402289220737
2017-11-17,31.671863287670103,32.028731339980695,31.671863287670103,31.971954345703125,2608500.0,2.1811592578887935,1.16,1.08,1.29,1.42,1.6,1.73,1.83,2.06,2.23,2.35,2.59,2.78,336.5,343.0,352932.0,1.1,5.3,2.5,0.0,-2.13,3.0985714285714288,2.3242857142857143,0.3628571428571428,3.23,2.201428571428571,0.1757142857142857,-0.3628571428571428,0.5533331664962795
2017-11-18,31.671863287670103,32.028731339980695,31.671863287670103,31.971954345703125,2608500.0,2.1811592578887935,1.16,1.08,1.29,1.42,1.6,1.73,1.83,2.06,2.23,2.35,2.59,2.78,336.5,343.0,352932.0,1.1,5.3,2.5,0.0,-2.13,3.0985714285714288,2.3242857142857143,0.3628571428571428,3.23,2.201428571428571,0.1757142857142857,-0.3628571428571428,0.5533331664962795
2017-11-19,31.671863287670103,32.028731339980695,31.671863287670103,31.971954345703125,2608500.0,2.1811592578887935,1.16,1.08,1.29,1.42,1.6,1.73,1.83,2.06,2.23,2.35,2.59,2.78,336.5,343.0,352932.0,1.1,5.3,2.5,0.0,-2.13,3.0985714285714288,2.3242857142857143,0.3628571428571428,3.23,2.201428571428571,0.1757142857142857,-0.3628571428571428,0.5533331664962795
2017-11-20,31.931410040809592,31.971962394978313,31.712423615562937,31.79353141784668,2965700.0,1.7038750909268852,1.16,1.09,1.3,1.46,1.62,1.77,1.86,2.09,2.26,2.37,2.6,2.78,342.5,345.0,289331.0,-2.15,5.3,1.4,0.0,-2.6028571428571428,3.06,2.1542857142857144,0.3614285714285714,0.4528571428571428,2.24,-0.7542857142857144,-0.3614285714285714,0.4546192587829024
2017-11-21,31.850303877275095,32.117951877717225,31.84219155044421,31.90707778930664,2105600.0,0.6806673556566236,1.16,1.15,1.3,1.45,1.62,1.77,1.88,2.11,2.27,2.36,2.58,2.76,344.0,345.0,257461.0,-5.5,2.2,3.15,0.0,-2.9971428571428573,2.612857142857143,2.36,0.0571428571428571,-2.5028571428571427,-0.4128571428571428,0.79,-0.0571428571428571,0.4816403241195891
2017-11-22,31.89896516001998,32.03684376200295,31.761083464091172,31.82596969604492,1876400.0,0.9250598102807998,1.16,1.16,1.29,1.45,1.61,1.74,1.84,2.05,2.22,2.32,2.57,2.75,344.25,345.25,138793.0,-5.8,2.2,2.15,0.0,-2.95,2.774285714285714,2.0285714285714285,0.2314285714285714,-2.8499999999999996,-0.5742857142857138,0.1214285714285714,-0.2314285714285714,0.361058315487374
2017-11-23,31.89896516001998,32.03684376200295,31.761083464091172,31.82596969604492,1876400.0,0.9250598102807998,1.16,1.16,1.29,1.45,1.61,1.74,1.84,2.05,2.22,2.32,2.57,2.75,344.25,345.25,138793.0,-5.8,2.2,2.15,0.0,-2.95,2.774285714285714,2.0285714285714285,0.2314285714285714,-2.8499999999999996,-0.5742857142857138,0.1214285714285714,-0.2314285714285714,0.361058315487374
2017-11-24,31.947630273845515,31.947630273845515,31.71242229791498,31.74486541748047,722700.0,0.5978637337684631,1.16,1.14,1.29,1.45,1.61,1.75,1.85,2.07,2.23,2.34,2.58,2.76,344.25,342.25,163454.0,1.1,9.45,2.6,0.0,-3.25,2.5342857142857143,2.337142857142857,0.6142857142857143,4.35,6.9157142857142855,0.2628571428571429,-0.6142857142857143,1.083265879619332
2017-11-25,31.947630273845515,31.947630273845515,31.71242229791498,31.74486541748047,722700.0,0.5978637337684631,1.16,1.14,1.29,1.45,1.61,1.75,1.85,2.07,2.23,2.34,2.58,2.76,344.25,342.25,163454.0,1.1,9.45,2.6,0.0,-3.25,2.5342857142857143,2.337142857142857,0.6142857142857143,4.35,6.9157142857142855,0.2628571428571429,-0.6142857142857143,1.083265879619332
2017-11-26,31.947630273845515,31.947630273845515,31.71242229791498,31.74486541748047,722700.0,0.5978637337684631,1.16,1.14,1.29,1.45,1.61,1.75,1.85,2.07,2.23,2.34,2.58,2.76,344.25,342.25,163454.0,1.1,9.45,2.6,0.0,-3.25,2.5342857142857143,2.337142857142857,0.6142857142857143,4.35,6.9157142857142855,0.2628571428571429,-0.6142857142857143,1.083265879619332
2017-11-27,31.761082926117552,31.80163527342885,31.517765748303987,31.688087463378903,2453400.0,-0.3205967247486116,1.16,1.15,1.27,1.41,1.62,1.74,1.84,2.06,2.21,2.32,2.57,2.76,342.5,338.75,281557.0,-0.8,9.7,2.85,0.0,-3.919999999999999,1.5842857142857143,2.2457142857142856,0.8785714285714286,3.119999999999999,8.115714285714285,0.6042857142857145,-0.8785714285714286,1.1792284258463868
2017-11-28,31.6232028652773,31.744859901589862,31.566425868930008,31.704307556152344,2101000.0,1.4117484018206594,1.16,1.16,1.3,1.46,1.61,1.75,1.85,2.07,2.24,2.34,2.58,2.77,339.0,336.25,183164.0,-2.75,5.85,2.6,0.0,-4.102857142857142,1.882857142857143,2.0914285714285716,0.74,1.3528571428571423,3.9671428571428566,0.5085714285714285,-0.74,0.641899619408538
2017-11-29,31.87462999488025,32.37748589652647,31.80163453383921,32.255828857421875,2094100.0,2.96242750249803,1.16,1.17,1.29,1.45,1.61,1.78,1.86,2.09,2.27,2.37,2.62,2.81,335.75,339.0,234591.0,-4.4,4.7,2.65,0.0,-3.7071428571428577,1.56,2.2985714285714285,0.4871428571428571,-0.6928571428571426,3.14,0.3514285714285714,-0.4871428571428571,0.4516941789235446
2017-11-30,32.32882925195569,32.56403722830879,32.18283830759488,32.34505081176758,5803000.0,1.4757868759334087,1.07,1.14,1.27,1.44,1.62,1.78,1.9,2.14,2.31,2.42,2.65,2.83,339.25,341.75,26041.0,-1.05,5.55,2.05,0.0,-3.6628571428571424,1.052857142857143,2.355714285714286,0.6342857142857142,2.612857142857142,4.497142857142856,-0.305714285714286,-0.6342857142857142,0.7389191387370634
2017-12-01,32.409930946066076,33.13177327392927,32.23149999260456,33.11555480957031,3913200.0,1.4757868759334087,1.16,1.14,1.27,1.45,1.62,1.78,1.9,2.13,2.28,2.37,2.58,2.76,341.75,344.75,10232.0,-2.15,5.0,1.95,0.0,-3.7928571428571423,1.481428571428571,2.157142857142857,0.4257142857142857,1.6428571428571423,3.5185714285714287,-0.207142857142857,-0.4257142857142857,0.5268825823184181
2017-12-02,32.409930946066076,33.13177327392927,32.23149999260456,33.11555480957031,3913200.0,1.4757868759334087,1.16,1.14,1.27,1.45,1.62,1.78,1.9,2.13,2.28,2.37,2.58,2.76,341.75,344.75,10232.0,-2.15,5.0,1.95,0.0,-3.7928571428571423,1.481428571428571,2.157142857142857,0.4257142857142857,1.6428571428571423,3.5185714285714287,-0.207142857142857,-0.4257142857142857,0.5268825823184181
2017-12-03,32.409930946066076,33.13177327392927,32.23149999260456,33.11555480957031,3913200.0,1.4757868759334087,1.16,1.14,1.27,1.45,1.62,1.78,1.9,2.13,2.28,2.37,2.58,2.76,341.75,344.75,10232.0,-2.15,5.0,1.95,0.0,-3.7928571428571423,1.481428571428571,2.157142857142857,0.4257142857142857,1.6428571428571423,3.5185714285714287,-0.207142857142857,-0.4257142857142857,0.5268825823184181
2017-12-04,33.1885506678811,33.512975680170975,32.97767657565503,33.4156494140625,2661700.0,1.819205289240926,1.16,1.16,1.29,1.45,1.66,1.8,1.93,2.15,2.29,2.37,2.58,2.77,344.75,339.5,9370.0,-2.45,5.0,4.1,0.9,-4.804285714285714,0.6228571428571429,2.2357142857142858,0.3657142857142857,2.354285714285714,4.377142857142857,1.864285714285714,0.5342857142857143,1.1156910642068605
2017-12-05,33.54541223714394,33.65896004104629,33.06688713930859,33.123661041259766,2950700.0,1.8557623028755188,1.16,1.21,1.3,1.48,1.64,1.83,1.94,2.15,2.28,2.36,2.55,2.73,339.75,339.75,7536.0,-4.65,-0.8,2.6,0.0,-5.005714285714285,0.1971428571428572,2.3414285714285716,0.0428571428571428,0.355714285714285,-0.9971428571428572,0.2585714285714284,-0.0428571428571428,0.1867224125448071
2017-12-06,33.196653962227366,33.504857330647646,33.1317677398461,33.431861877441406,2704100.0,2.019609954208135,1.16,1.18,1.3,1.48,1.68,1.78,1.92,2.11,2.25,2.33,2.53,2.71,339.0,339.25,5515.0,-5.5,-0.5,3.4,0.0,-5.267142857142857,-0.0357142857142857,2.0228571428571427,0.0699999999999999,-0.2328571428571431,-0.4642857142857143,1.3771428571428572,-0.0699999999999999,0.4343170673249626
2017-12-07,33.47242062161775,33.91039342462482,33.285877337510136,33.50486373901367,3667800.0,3.785770777612924,1.16,1.16,1.29,1.47,1.67,1.8,1.92,2.14,2.29,2.37,2.58,2.76,339.0,338.75,2891.0,-8.0,-2.15,2.05,0.0,-4.83,0.2628571428571429,1.79,0.0742857142857142,-3.17,-2.412857142857143,0.2599999999999998,-0.0742857142857142,0.5651018218086319
2017-12-08,33.52107686309197,33.68328622136432,33.350752086593715,33.66706466674805,2396300.0,5.000182505697011,1.16,1.14,1.28,1.45,1.65,1.8,1.92,2.14,2.29,2.38,2.59,2.77,338.5,340.0,1283.0,-2.75,-0.25,2.45,0.0,-4.975714285714286,0.3057142857142857,2.0085714285714285,0.5257142857142857,2.225714285714286,-0.5557142857142857,0.4414285714285717,-0.5257142857142857,0.4105829016051406
2017-12-09,33.52107686309197,33.68328622136432,33.350752086593715,33.66706466674805,2396300.0,5.000182505697011,1.16,1.14,1.28,1.45,1.65,1.8,1.92,2.14,2.29,2.38,2.59,2.77,338.5,340.0,1283.0,-2.75,-0.25,2.45,0.0,-4.975714285714286,0.3057142857142857,2.0085714285714285,0.5257142857142857,2.225714285714286,-0.5557142857142857,0.4414285714285717,-0.5257142857142857,0.4105829016051406
2017-12-10,33.52107686309197,33.68328622136432,33.350752086593715,33.66706466674805,2396300.0,5.000182505697011,1.16,1.14,1.28,1.45,1.65,1.8,1.92,2.14,2.29,2.38,2.59,2.77,338.5,340.0,1283.0,-2.75,-0.25,2.45,0.0,-4.975714285714286,0.3057142857142857,2.0085714285714285,0.5257142857142857,2.225714285714286,-0.5557142857142857,0.4414285714285717,-0.5257142857142857,0.4105829016051406
2017-12-11,33.577861099626624,33.991500040938746,33.496753301563174,33.98339080810547,2604900.0,0.251498803496361,1.16,1.18,1.33,1.47,1.69,1.82,1.95,2.16,2.3,2.39,2.59,2.77,340.0,336.5,1064.0,-4.65,2.5,4.25,0.0,-5.515714285714286,-0.1171428571428571,2.26,0.1842857142857143,0.8657142857142857,2.617142857142857,1.99,-0.1842857142857143,0.8412957771316629
2017-12-12,34.023935857522744,34.25103145546605,33.86172339015805,33.87794494628906,3834600.0,0.4585730079561469,1.17,1.26,1.34,1.49,1.7,1.83,1.95,2.18,2.32,2.4,2.6,2.79,336.5,335.75,850.0,-5.5,2.8,1.5,0.0,-4.7942857142857145,0.2071428571428571,2.0628571428571427,0.1457142857142857,-0.7057142857142855,2.5928571428571425,-0.5628571428571427,-0.1457142857142857,0.4385278269157296
2017-12-13,33.813062215774984,33.8211745416515,32.401820719948645,32.48292541503906,5374100.0,1.131148423999548,1.17,1.22,1.3,1.47,1.68,1.79,1.9,2.12,2.26,2.36,2.56,2.74,337.25,336.75,360.0,-0.5,4.15,4.5,0.0,-4.609999999999999,0.6657142857142856,2.1757142857142857,0.4728571428571428,4.109999999999999,3.484285714285715,2.3242857142857143,-0.4728571428571428,1.32422779275482
2017-12-14,32.42615453146566,32.53970235275204,32.0530679489687,32.09362030029297,4410100.0,1.6258863243274386,1.41,1.21,1.32,1.48,1.7,1.82,1.92,2.14,2.27,2.35,2.53,2.71,337.0,336.25,105792.0,-1.05,1.4,1.4,0.0,-4.34,0.4599999999999999,2.337142857142857,0.5514285714285715,3.29,0.94,-0.9371428571428572,-0.5514285714285715,0.6753502271525947
2017-12-15,32.26394738512158,33.22099788609929,32.26394738512158,32.896575927734375,9689800.0,1.4706473574042318,1.41,1.24,1.31,1.48,1.71,1.84,1.95,2.16,2.28,2.35,2.52,2.68,348.75,347.5,133622.0,-0.8,2.8,1.7,0.0,-4.467142857142857,-0.0185714285714286,2.4028571428571426,1.0885714285714283,3.6671428571428577,2.8185714285714285,-0.7028571428571426,-1.0885714285714283,0.841981078727175
2017-12-16,32.26394738512158,33.22099788609929,32.26394738512158,32.896575927734375,9689800.0,1.4706473574042318,1.41,1.24,1.31,1.48,1.71,1.84,1.95,2.16,2.28,2.35,2.52,2.68,348.75,347.5,133622.0,-0.8,2.8,1.7,0.0,-4.467142857142857,-0.0185714285714286,2.4028571428571426,1.0885714285714283,3.6671428571428577,2.8185714285714285,-0.7028571428571426,-1.0885714285714283,0.841981078727175
2017-12-17,32.26394738512158,33.22099788609929,32.26394738512158,32.896575927734375,9689800.0,1.4706473574042318,1.41,1.24,1.31,1.48,1.71,1.84,1.95,2.16,2.28,2.35,2.52,2.68,348.75,347.5,133622.0,-0.8,2.8,1.7,0.0,-4.467142857142857,-0.0185714285714286,2.4028571428571426,1.0885714285714283,3.6671428571428577,2.8185714285714285,-0.7028571428571426,-1.0885714285714283,0.841981078727175
2017-12-18,32.98578573295778,33.0101196198887,32.588368342458594,32.620811462402344,3431800.0,0.5029891282320023,1.42,1.26,1.38,1.51,1.7,1.84,1.94,2.17,2.3,2.39,2.57,2.74,347.25,347.0,97579.0,-1.6,5.0,1.55,0.0,-5.784285714285714,-0.8814285714285713,2.11,0.0985714285714285,4.184285714285714,5.881428571428572,-0.5599999999999998,-0.0985714285714285,1.0233857558385244
2017-12-19,32.83979528403789,32.88845686615901,32.547813415527344,32.547813415527344,2916200.0,1.234334492590278,1.42,1.25,1.37,1.51,1.71,1.87,1.97,2.23,2.37,2.46,2.66,2.82,346.75,347.5,82265.0,-3.3,3.05,2.1,0.0,-6.1,-0.7628571428571428,2.315714285714286,0.08,2.8,3.8128571428571423,-0.2157142857142857,-0.08,0.6332531085083571
2017-12-20,32.66136194363686,32.66136194363686,32.26394148196641,32.336936950683594,3053100.0,1.944610200822353,1.42,1.22,1.38,1.51,1.72,1.87,1.98,2.24,2.4,2.49,2.71,2.88,347.5,349.25,110058.0,-2.45,1.4,2.7,0.0,-5.498571428571428,-0.84,2.2728571428571427,0.2442857142857142,3.048571428571428,2.24,0.4271428571428575,-0.2442857142857142,0.5979115728925533
2017-12-21,32.44237395013756,32.685691135974416,32.27205222944635,32.5153694152832,2628200.0,2.5494848191738124,1.42,1.21,1.35,1.54,1.73,1.89,2.01,2.26,2.39,2.48,2.68,2.84,349.0,351.25,110469.0,-5.5,0.0,3.0,3.95,-5.752857142857143,-1.0842857142857143,2.474285714285714,0.4899999999999999,0.2528571428571426,1.0842857142857143,0.5257142857142858,3.4600000000000004,0.5222729437668224
2017-12-22,32.56403748261399,32.77491157392297,32.51537280279828,32.59647750854492,1728800.0,2.2787339603528376,1.42,1.15,1.33,1.54,1.73,1.91,2.01,2.26,2.4,2.48,2.68,2.83,350.75,352.0,54881.0,-9.65,-2.45,1.4,0.0,-5.854285714285714,-1.2442857142857144,2.1142857142857143,0.1485714285714285,-3.7957142857142863,-1.2057142857142855,-0.7142857142857144,-0.1485714285714285,0.6525553484817492
2017-12-23,32.56403748261399,32.77491157392297,32.51537280279828,32.59647750854492,1728800.0,2.2787339603528376,1.42,1.15,1.33,1.54,1.73,1.91,2.01,2.26,2.4,2.48,2.68,2.83,350.75,352.0,54881.0,-9.65,-2.45,1.4,0.0,-5.854285714285714,-1.2442857142857144,2.1142857142857143,0.1485714285714285,-3.7957142857142863,-1.2057142857142855,-0.7142857142857144,-0.1485714285714285,0.6525553484817492
2017-12-24,32.56403748261399,32.77491157392297,32.51537280279828,32.59647750854492,1728800.0,2.2787339603528376,1.42,1.15,1.33,1.54,1.73,1.91,2.01,2.26,2.4,2.48,2.68,2.83,350.75,352.0,54881.0,-9.65,-2.45,1.4,0.0,-5.854285714285714,-1.2442857142857144,2.1142857142857143,0.1485714285714285,-3.7957142857142863,-1.2057142857142855,-0.7142857142857144,-0.1485714285714285,0.6525553484817492
2017-12-25,32.56403748261399,32.77491157392297,32.51537280279828,32.59647750854492,1728800.0,2.2787339603528376,1.42,1.15,1.33,1.54,1.73,1.91,2.01,2.26,2.4,2.48,2.68,2.83,350.75,352.0,54881.0,-9.65,-2.45,1.4,0.0,-5.854285714285714,-1.2442857142857144,2.1142857142857143,0.1485714285714285,-3.7957142857142863,-1.2057142857142855,-0.7142857142857144,-0.1485714285714285,0.6525553484817492
2017-12-26,32.620800189070735,32.84789576230323,32.58024475618339,32.65324020385742,1301800.0,0.9561533592641352,1.42,1.24,1.47,1.52,1.75,1.92,2.02,2.25,2.38,2.47,2.66,2.82,352.0,352.75,65864.0,-13.0,-9.4,1.65,0.0,-5.461428571428572,-0.8157142857142856,2.1685714285714286,0.4385714285714285,-7.538571428571428,-8.584285714285715,-0.5185714285714287,-0.4385714285714285,1.5689378866726094
2017-12-27,32.71812860908891,32.783011736945966,32.51536380687441,32.63702392578125,1289600.0,0.9146315846592185,1.42,1.18,1.44,1.53,1.75,1.89,1.99,2.22,2.34,2.42,2.59,2.75,352.0,353.75,93748.0,-13.85,-6.6,2.4,0.5,-5.308571428571429,-0.4128571428571428,2.005714285714286,0.3485714285714285,-8.541428571428572,-6.187142857142857,0.3942857142857141,0.1514285714285715,1.4111084734300154
2017-12-28,32.6127046356075,32.677590886438125,32.47482599351252,32.66136932373047,1629700.0,1.9133374653756616,1.42,1.19,1.39,1.54,1.76,1.91,2.0,2.23,2.36,2.43,2.6,2.75,353.0,352.0,102485.0,-7.75,-4.65,2.35,0.0,-5.527142857142857,-0.1714285714285714,2.2114285714285717,0.4028571428571428,-2.2228571428571433,-4.478571428571429,0.1385714285714283,-0.4028571428571428,0.6384293014789962
2017-12-29,32.56402945301186,32.76679426132714,32.46670011737981,32.50725555419922,2487000.0,1.474593540653586,1.33,1.28,1.39,1.53,1.76,1.89,1.98,2.2,2.33,2.4,2.58,2.74,351.25,350.75,100183.0,-9.1,-6.6,2.3,2.55,-5.731428571428571,-1.4685714285714286,2.2314285714285713,0.8928571428571429,-3.3685714285714283,-5.131428571428571,0.0685714285714285,1.657142857142857,0.8764982046682116
2017-12-30,32.56402945301186,32.76679426132714,32.46670011737981,32.50725555419922,2487000.0,1.474593540653586,1.33,1.28,1.39,1.53,1.76,1.89,1.98,2.2,2.33,2.4,2.58,2.74,351.25,350.75,100183.0,-9.1,-6.6,2.3,2.55,-5.731428571428571,-1.4685714285714286,2.2314285714285713,0.8928571428571429,-3.3685714285714283,-5.131428571428571,0.0685714285714285,1.657142857142857,0.8764982046682116
2017-12-31,32.56402945301186,32.76679426132714,32.46670011737981,32.50725555419922,2487000.0,1.474593540653586,1.33,1.28,1.39,1.53,1.76,1.89,1.98,2.2,2.33,2.4,2.58,2.74,351.25,350.75,100183.0,-9.1,-6.6,2.3,2.55,-5.731428571428571,-1.4685714285714286,2.2314285714285713,0.8928571428571429,-3.3685714285714283,-5.131428571428571,0.0685714285714285,1.657142857142857,0.8764982046682116
2018-01-01,32.56402945301186,32.76679426132714,32.46670011737981,32.50725555419922,2487000.0,1.474593540653586,1.33,1.28,1.39,1.53,1.76,1.89,1.98,2.2,2.33,2.4,2.58,2.74,351.25,350.75,100183.0,-9.1,-6.6,2.3,2.55,-5.731428571428571,-1.4685714285714286,2.2314285714285713,0.8928571428571429,-3.3685714285714283,-5.131428571428571,0.0685714285714285,1.657142857142857,0.8764982046682116
2018-01-02,32.60458643867742,32.60458643867742,32.13417053130641,32.5153694152832,3670800.0,0.2434197664260863,1.42,1.29,1.44,1.61,1.83,1.92,2.01,2.25,2.38,2.46,2.64,2.81,351.25,353.25,150143.0,-15.8,-3.3,2.05,0.0,-6.640000000000001,-1.3914285714285717,1.9928571428571429,0.2814285714285714,-9.16,-1.908571428571428,0.0571428571428569,-0.2814285714285714,1.040128446556843
2018-01-03,32.5640407815487,32.580259249184095,32.23961573780352,32.263946533203125,2815200.0,0.8146486058831213,1.42,1.29,1.41,1.59,1.81,1.94,2.02,2.25,2.37,2.44,2.62,2.78,353.0,353.0,138593.0,-9.95,-4.95,2.15,0.0,-6.651428571428572,-1.4028571428571428,2.4228571428571426,0.2928571428571428,-3.298571428571427,-3.547142857142857,-0.2728571428571427,-0.2928571428571428,0.6897094284871612
2018-01-04,32.32882127640762,32.86412024235649,32.304490489665305,32.80734634399414,3663300.0,1.6942620053887367,1.42,1.28,1.41,1.6,1.82,1.96,2.05,2.27,2.38,2.46,2.62,2.79,353.0,351.0,179965.0,-9.65,-6.05,1.7,0.0,-7.15,-1.8785714285714288,2.1514285714285712,0.1785714285714285,-2.5,-4.171428571428571,-0.4514285714285713,-0.1785714285714285,0.7055818867214149
2018-01-05,32.89657090540598,33.01011872819565,32.48292887216231,32.5883674621582,2848300.0,4.230860263109207,1.42,1.27,1.39,1.58,1.8,1.96,2.06,2.29,2.4,2.47,2.64,2.81,350.75,351.25,143914.0,-8.0,-6.35,2.1,0.0,-6.574285714285714,-1.882857142857143,2.3657142857142857,0.23,-1.4257142857142862,-4.467142857142857,-0.2657142857142855,-0.23,0.584380024278241
2018-01-06,32.89657090540598,33.01011872819565,32.48292887216231,32.5883674621582,2848300.0,4.230860263109207,1.42,1.27,1.39,1.58,1.8,1.96,2.06,2.29,2.4,2.47,2.64,2.81,350.75,351.25,143914.0,-8.0,-6.35,2.1,0.0,-6.574285714285714,-1.882857142857143,2.3657142857142857,0.23,-1.4257142857142862,-4.467142857142857,-0.2657142857142855,-0.23,0.584380024278241
